Container ID,Commodity,Temperature,Humidity,Timestamp,Vibration,Battery
ATM1074,Avocado,5.62,61.37,2026-07-25 21:27:02.739924,8,93
ATM1075,Avocado,5.67,46.46,2026-07-25 21:27:02.739926,10,99
ATM1076,Avocado,4.15,45.89,2026-07-25 21:27:02.739929,14,80
ATM1077,Avocado,6.24,46.43,2026-07-25 21:27:02.739931,15,87
ATM1078,Avocado,3.52,49.23,2026-07-25 21:27:02.739934,15,90
ATM1079,Avocado,7.28,67.98,2026-07-25 21:27:02.739936,12,99
ATM1080,Avocado,3.07,56.12,2026-07-25 21:27:02.739939,9,83
ATM1081,Avocado,6.85,55.84,2026-07-25 21:27:02.739941,7,81
ATM1082,Avocado,3.68,48.22,2026-07-25 21:27:02.739943,3,93
ATM1083,Avocado,7.36,42.61,2026-07-25 21:27:02.739946,14,93
ATM1084,Avocado,3.63,54.61,2026-07-25 21:27:02.739948,10,88
ATM1085,Avocado,2.21,45.53,2026-07-25 21:27:02.739951,8,94
ATM1086,Avocado,6.91,66.68,2026-07-25 21:27:02.739953,3,83
ATM1087,Avocado,2.25,44.35,2026-07-25 21:27:02.739956,9,90
ATM1088,Avocado,3.22,68.04,2026-07-25 21:27:02.739958,3,84
ATM1089,Avocado,3.86,43.39,2026-07-25 21:27:02.739961,10,100
ATM1090,Avocado,6.94,67.19,2026-07-25 21:27:02.739969,5,80
ATM1091,Avocado,5.81,66.77,2026-07-25 21:27:02.739971,1,80
ATM1092,Avocado,7.69,49.94,2026-07-25 21:27:02.739974,6,84
ATM1093,Avocado,4.79,52.66,2026-07-25 21:27:02.739976,6,100
ATM1094,Avocado,6.02,63.07,2026-07-25 21:27:02.739979,1,87
ATM1095,Avocado,3.15,55.1,2026-07-25 21:27:02.739981,14,82
ATM1096,Avocado,3.0,61.92,2026-07-25 21:27:02.739984,5,95
ATM1097,Avocado,6.17,57.5,2026-07-25 21:27:02.739986,5,96
ATM1098,Avocado,5.69,66.81,2026-07-25 21:27:02.739988,5,97
ATM1099,Avocado,3.55,62.74,2026-07-25 21:27:02.739991,12,96
ATM1100,Avocado,7.31,47.55,2026-07-25 21:27:02.739993,5,82
ATM1101,Avocado,3.9,48.87,2026-07-25 21:27:02.739996,9,87
ATM1102,Avocado,4.57,69.01,2026-07-25 21:27:02.739998,13,83
ATM1103,Avocado,7.01,67.07,2026-07-25 21:27:02.740000,7,93
ATM1104,Avocado,2.1,66.8,2026-07-25 21:27:02.740003,15,88
ATM1105,Avocado,5.95,57.86,2026-07-25 21:27:02.740005,13,97
ATM1106,Avocado,6.26,52.99,2026-07-25 21:27:02.740008,10,83
ATM1107,Avocado,2.56,51.78,2026-07-25 21:27:02.740010,5,88
ATM1108,Avocado,2.81,40.84,2026-07-25 21:27:02.740013,8,98
ATM1109,Avocado,4.08,42.11,2026-07-25 21:27:02.740015,8,95
ATM1110,Avocado,5.28,59.29,2026-07-25 21:27:02.740017,5,99
ATM1111,Avocado,6.21,52.72,2026-07-25 21:27:02.740020,1,84
ATM1112,Avocado,2.75,62.24,2026-07-25 21:27:02.740022,7,95
ATM1113,Avocado,7.46,56.84,2026-07-25 21:27:02.740025,15,94
ATM1114,Avocado,3.97,49.13,2026-07-25 21:27:02.740027,5,92
ATM1115,Avocado,5.47,64.39,2026-07-25 21:27:02.740029,5,99
ATM1116,Avocado,3.54,51.44,2026-07-25 21:27:02.740032,8,90
ATM1117,Avocado,3.81,40.61,2026-07-25 21:27:02.740034,3,96
ATM1118,Avocado,3.33,58.29,2026-07-25 21:27:02.740037,2,87
ATM1119,Avocado,4.67,47.42,2026-07-25 21:27:02.740039,1,97
ATM1120,Avocado,7.3,55.98,2026-07-25 21:27:02.740042,9,86
ATM1121,Avocado,2.35,65.64,2026-07-25 21:27:02.740044,10,99
ATM1122,Avocado,6.24,48.45,2026-07-25 21:27:02.740046,5,86
ATM1123,Avocado,3.68,58.04,2026-07-25 21:27:02.740049,6,94
ATM1124,Avocado,3.56,53.0,2026-07-25 21:27:02.740051,14,94
ATM1125,Avocado,7.5,50.78,2026-07-25 21:27:02.740054,2,83
ATM1126,Avocado,4.85,58.49,2026-07-25 21:27:02.740056,3,91
ATM1127,Avocado,2.2,50.79,2026-07-25 21:27:02.740059,5,90
ATM1128,Avocado,2.28,50.02,2026-07-25 21:27:02.740061,10,90
ATM1129,Avocado,6.32,40.24,2026-07-25 21:27:02.740064,2,89
ATM1130,Avocado,7.13,51.16,2026-07-25 21:27:02.740066,5,82
ATM1131,Avocado,7.97,58.87,2026-07-25 21:27:02.740069,6,94
ATM1132,Avocado,3.32,69.02,2026-07-25 21:27:02.740071,6,100
ATM1133,Avocado,5.24,47.02,2026-07-25 21:27:02.740074,14,85
ATM1134,Avocado,4.94,61.0,2026-07-25 21:27:02.740076,10,80
ATM1135,Avocado,4.78,44.83,2026-07-25 21:27:02.740078,4,81
ATM1136,Avocado,7.74,60.72,2026-07-25 21:27:02.740081,10,88
ATM1137,Avocado,5.87,47.51,2026-07-25 21:27:02.740084,15,97
ATM1138,Avocado,6.71,48.2,2026-07-25 21:27:02.740086,11,94
ATM1139,Avocado,4.14,68.37,2026-07-25 21:27:02.740089,13,97
ATM1140,Avocado,6.22,45.97,2026-07-25 21:27:02.740091,15,94
ATM1141,Avocado,5.87,66.62,2026-07-25 21:27:02.740094,1,88
ATM1142,Avocado,3.4,51.58,2026-07-25 21:27:02.740096,8,89
ATM1143,Avocado,5.81,41.42,2026-07-25 21:27:02.740099,14,96
ATM1144,Avocado,6.09,45.17,2026-07-25 21:27:02.740101,13,92
ATM1145,Avocado,3.93,66.9,2026-07-25 21:27:02.740104,9,95
ATM1146,Avocado,3.33,40.51,2026-07-25 21:27:02.740106,12,94
ATM1147,Avocado,7.46,60.92,2026-07-25 21:27:02.740108,8,97
ATM1148,Avocado,6.38,62.75,2026-07-25 21:27:02.740111,2,94
ATM1149,Avocado,5.35,68.24,2026-07-25 21:27:02.740113,4,100
ATM1150,Avocado,6.94,47.16,2026-07-25 21:27:02.740116,5,90
ATM1151,Avocado,7.46,52.78,2026-07-25 21:27:02.740118,3,92
ATM1152,Avocado,4.24,65.69,2026-07-25 21:27:02.740121,4,92
ATM1153,Avocado,5.95,66.74,2026-07-25 21:27:02.740123,3,89
ATM1154,Avocado,5.25,55.81,2026-07-25 21:27:02.740126,11,100
ATM1155,Avocado,6.22,46.56,2026-07-25 21:27:02.740128,14,87
ATM1156,Avocado,6.89,66.07,2026-07-25 21:27:02.740131,6,92
ATM1157,Avocado,7.34,69.12,2026-07-25 21:27:02.740133,4,95
ATM1158,Avocado,3.83,67.92,2026-07-25 21:27:02.740135,4,80
ATM1159,Avocado,5.58,45.19,2026-07-25 21:27:02.740138,8,83
ATM1160,Avocado,4.96,61.33,2026-07-25 21:27:02.740140,10,93
ATM1161,Avocado,3.58,43.97,2026-07-25 21:27:02.740143,12,100
ATM1162,Avocado,2.05,62.27,2026-07-25 21:27:02.740145,4,85
ATM1163,Avocado,4.99,56.6,2026-07-25 21:27:02.740148,8,82
ATM1164,Avocado,2.36,57.3,2026-07-25 21:27:02.740150,14,85
ATM1165,Avocado,2.97,45.38,2026-07-25 21:27:02.740152,15,87
ATM1166,Avocado,6.09,40.07,2026-07-25 21:27:02.740155,15,92
ATM1167,Avocado,5.82,60.21,2026-07-25 21:27:02.740157,13,80
ATM1168,Avocado,5.27,58.1,2026-07-25 21:27:02.740160,10,81
ATM1169,Avocado,7.79,48.81,2026-07-25 21:27:02.740162,11,87
ATM1170,Avocado,6.76,46.47,2026-07-25 21:27:02.740165,9,96
ATM1171,Avocado,5.26,44.24,2026-07-25 21:27:02.740167,9,96
ATM1172,Avocado,7.36,43.6,2026-07-25 21:27:02.740170,1,91
ATM1173,Avocado,5.53,69.72,2026-07-25 21:27:02.740172,1,84
ATM1174,Avocado,6.24,55.33,2026-07-25 21:27:02.740175,1,88
ATM1175,Avocado,2.44,55.46,2026-07-25 21:27:02.740177,3,85
ATM1176,Avocado,5.76,54.49,2026-07-25 21:27:02.740180,13,84
ATM1177,Avocado,6.11,54.68,2026-07-25 21:27:02.740182,11,85
ATM1178,Avocado,3.4,57.52,2026-07-25 21:27:02.740185,13,96
ATM1179,Avocado,7.63,55.08,2026-07-25 21:27:02.740187,3,98
ATM1180,Avocado,5.92,43.3,2026-07-25 21:27:02.740189,2,93
ATM1181,Avocado,2.49,66.17,2026-07-25 21:27:02.740192,12,85
ATM1182,Avocado,6.79,68.92,2026-07-25 21:27:02.740194,13,89
ATM1183,Avocado,5.02,42.71,2026-07-25 21:27:02.740197,15,100
ATM1184,Avocado,5.42,61.92,2026-07-25 21:27:02.740199,2,85
ATM1185,Avocado,5.15,57.04,2026-07-25 21:27:02.740202,3,83
ATM1186,Avocado,6.8,63.96,2026-07-25 21:27:02.740204,9,94
ATM1187,Avocado,6.19,65.59,2026-07-25 21:27:02.740207,5,91
ATM1188,Avocado,7.9,67.34,2026-07-25 21:27:02.740209,7,84
ATM1189,Avocado,2.81,48.77,2026-07-25 21:27:02.740211,3,87
ATM1190,Avocado,6.63,62.42,2026-07-25 21:27:02.740214,13,83
ATM1191,Avocado,3.45,69.71,2026-07-25 21:27:02.740216,10,90
ATM1192,Avocado,2.56,43.84,2026-07-25 21:27:02.740219,1,93
ATM1193,Avocado,4.73,46.74,2026-07-25 21:27:02.740221,5,91
ATM1194,Avocado,7.59,47.2,2026-07-25 21:27:02.740223,11,100
ATM1195,Avocado,3.0,55.11,2026-07-25 21:27:02.740226,11,85
ATM1196,Avocado,7.16,49.79,2026-07-25 21:27:02.740228,6,96
ATM1197,Avocado,3.84,59.8,2026-07-25 21:27:02.740231,1,100
ATM1198,Avocado,6.0,52.19,2026-07-25 21:27:02.740233,5,94
ATM1199,Avocado,3.57,65.91,2026-07-25 21:27:02.740236,4,96
ATM1200,Avocado,2.23,50.99,2026-07-25 21:27:02.740238,1,94
ATM1201,Avocado,4.09,62.37,2026-07-25 21:27:02.740241,12,96
ATM1202,Avocado,2.59,44.93,2026-07-25 21:27:02.740243,2,99
ATM1203,Avocado,6.39,45.52,2026-07-25 21:27:02.740246,12,95
ATM1204,Avocado,3.69,60.02,2026-07-25 21:27:02.740248,10,80
ATM1205,Avocado,2.68,61.25,2026-07-25 21:27:02.740251,5,89
ATM1206,Avocado,6.45,57.75,2026-07-25 21:27:02.740253,4,94
ATM1207,Avocado,4.19,41.5,2026-07-25 21:27:02.740255,9,83
ATM1208,Avocado,2.26,41.33,2026-07-25 21:27:02.740258,4,86
ATM1209,Avocado,3.29,61.01,2026-07-25 21:27:02.740260,15,85
ATM1210,Avocado,7.46,67.23,2026-07-25 21:27:02.740263,13,92
ATM1211,Avocado,3.87,43.21,2026-07-25 21:27:02.740265,1,84
ATM1212,Avocado,6.59,59.98,2026-07-25 21:27:02.740268,1,87
ATM1213,Avocado,2.58,53.21,2026-07-25 21:27:02.740270,7,95
ATM1214,Avocado,4.53,67.1,2026-07-25 21:27:02.740273,14,96
ATM1215,Avocado,6.46,41.13,2026-07-25 21:27:02.740275,7,97
ATM1216,Avocado,7.72,62.03,2026-07-25 21:27:02.740277,2,88
ATM1217,Avocado,7.79,42.87,2026-07-25 21:27:02.740280,9,90
ATM1218,Avocado,2.78,62.27,2026-07-25 21:27:02.740282,14,91
ATM1219,Avocado,3.4,45.42,2026-07-25 21:27:02.740285,8,90
ATM1220,Avocado,7.53,67.48,2026-07-25 21:27:02.740287,3,100
ATM1221,Avocado,4.59,69.85,2026-07-25 21:27:02.740290,14,95
ATM1222,Avocado,6.81,58.3,2026-07-25 21:27:02.740292,10,82
ATM1223,Avocado,4.76,43.22,2026-07-25 21:27:02.740294,2,93
ATM1224,Avocado,7.67,55.73,2026-07-25 21:27:02.740297,10,88
ATM1225,Avocado,5.38,44.44,2026-07-25 21:27:02.740299,8,93
ATM1226,Avocado,5.01,43.23,2026-07-25 21:27:02.740302,12,80
ATM1227,Avocado,4.59,57.32,2026-07-25 21:27:02.740306,13,88
ATM1228,Avocado,7.08,47.79,2026-07-25 21:27:02.740309,11,89
ATM1229,Avocado,3.23,47.39,2026-07-25 21:27:02.740311,12,89
ATM1230,Avocado,2.81,62.09,2026-07-25 21:27:02.740314,14,84
ATM1231,Avocado,6.35,51.14,2026-07-25 21:27:02.740316,14,80
ATM1232,Avocado,7.89,43.53,2026-07-25 21:27:02.740319,1,95
ATM1233,Avocado,2.63,60.36,2026-07-25 21:27:02.740321,11,85
ATM1234,Avocado,4.18,67.65,2026-07-25 21:27:02.740324,11,82
ATM1235,Avocado,7.49,43.89,2026-07-25 21:27:02.740326,2,85
ATM1236,Avocado,4.74,49.0,2026-07-25 21:27:02.740329,7,97
ATM1237,Avocado,2.42,64.86,2026-07-25 21:27:02.740331,10,88
ATM1238,Avocado,4.8,46.35,2026-07-25 21:27:02.740333,12,85
ATM1239,Avocado,7.84,44.02,2026-07-25 21:27:02.740336,4,97
ATM1240,Avocado,3.32,52.58,2026-07-25 21:27:02.740338,8,85
ATM1241,Avocado,2.65,59.13,2026-07-25 21:27:02.740341,8,98
ATM1242,Avocado,6.72,47.15,2026-07-25 21:27:02.740343,11,90
ATM1243,Avocado,2.15,67.51,2026-07-25 21:27:02.740346,3,83
ATM1244,Avocado,6.26,64.42,2026-07-25 21:27:02.740348,11,90
ATM1245,Avocado,6.98,52.84,2026-07-25 21:27:02.740351,9,99
ATM1246,Avocado,3.54,43.46,2026-07-25 21:27:02.740353,8,93
ATM1247,Avocado,4.22,52.37,2026-07-25 21:27:02.740356,12,87
ATM1248,Avocado,6.85,69.5,2026-07-25 21:27:02.740358,7,93
ATM1249,Avocado,7.46,66.89,2026-07-25 21:27:02.740360,1,82
ATM1250,Avocado,4.67,58.0,2026-07-25 21:27:02.740363,6,100
ATM1251,Avocado,2.23,49.3,2026-07-25 21:27:02.740365,9,83
ATM1252,Avocado,4.69,45.01,2026-07-25 21:27:02.740368,6,88
ATM1253,Avocado,2.81,66.2,2026-07-25 21:27:02.740370,13,91
ATM1254,Avocado,5.68,44.87,2026-07-25 21:27:02.740373,2,93
ATM1255,Avocado,5.36,61.16,2026-07-25 21:27:02.740375,15,98
ATM1256,Avocado,2.59,46.14,2026-07-25 21:27:02.740378,9,82
ATM1257,Avocado,2.17,46.97,2026-07-25 21:27:02.740380,2,97
ATM1258,Avocado,4.31,61.02,2026-07-25 21:27:02.740383,10,93
ATM1259,Avocado,4.77,45.69,2026-07-25 21:27:02.740385,8,90
ATM1260,Avocado,3.75,56.2,2026-07-25 21:27:02.740387,12,95
ATM1261,Avocado,7.81,51.51,2026-07-25 21:27:02.740390,9,90
ATM1262,Avocado,3.41,52.46,2026-07-25 21:27:02.740392,6,87
ATM1263,Avocado,7.54,40.51,2026-07-25 21:27:02.740395,2,88
ATM1264,Avocado,5.31,47.82,2026-07-25 21:27:02.740397,14,85
ATM1265,Avocado,5.12,69.62,2026-07-25 21:27:02.740400,10,98
ATM1266,Avocado,6.23,42.7,2026-07-25 21:27:02.740402,4,94
ATM1267,Avocado,3.89,59.56,2026-07-25 21:27:02.740405,9,85
ATM1268,Avocado,7.45,68.22,2026-07-25 21:27:02.740407,8,99
ATM1269,Avocado,4.52,57.09,2026-07-25 21:27:02.740409,12,100
ATM1270,Avocado,2.49,67.79,2026-07-25 21:27:02.740412,14,83
ATM1271,Avocado,5.51,53.26,2026-07-25 21:27:02.740415,11,95
ATM1272,Avocado,5.92,57.37,2026-07-25 21:27:02.740417,9,89
ATM1273,Avocado,3.17,47.33,2026-07-25 21:27:02.740419,8,95
ATM1274,Avocado,3.16,50.26,2026-07-25 21:27:02.740422,6,83
ATM1275,Avocado,3.77,42.33,2026-07-25 21:27:02.740424,12,91
ATM1276,Avocado,3.81,64.07,2026-07-25 21:27:02.740427,5,83
ATM1277,Avocado,5.38,60.37,2026-07-25 21:27:02.740429,8,100
ATM1278,Avocado,3.54,64.52,2026-07-25 21:27:02.740432,14,83
ATM1279,Avocado,6.81,69.81,2026-07-25 21:27:02.740434,8,82
ATM1280,Avocado,4.67,65.1,2026-07-25 21:27:02.740437,3,87
ATM1281,Avocado,6.63,68.7,2026-07-25 21:27:02.740439,3,86
ATM1282,Avocado,4.78,69.3,2026-07-25 21:27:02.740441,9,81
ATM1283,Avocado,3.64,43.21,2026-07-25 21:27:02.740444,3,85
ATM1284,Avocado,5.3,46.31,2026-07-25 21:27:02.740446,1,85
ATM1285,Avocado,3.3,44.79,2026-07-25 21:27:02.740449,10,85
ATM1286,Avocado,3.17,40.84,2026-07-25 21:27:02.740451,2,94
ATM1287,Avocado,7.28,53.84,2026-07-25 21:27:02.740453,8,81
ATM1288,Avocado,6.49,45.89,2026-07-25 21:27:02.740456,6,82
ATM1289,Avocado,7.7,43.07,2026-07-25 21:27:02.740459,2,97
ATM1290,Avocado,5.92,53.03,2026-07-25 21:27:02.740461,2,85
ATM1291,Avocado,2.63,69.18,2026-07-25 21:27:02.740463,7,96
ATM1292,Avocado,5.63,44.44,2026-07-25 21:27:02.740466,12,85
ATM1293,Avocado,4.54,44.24,2026-07-25 21:27:02.740468,13,92
ATM1294,Avocado,3.7,40.58,2026-07-25 21:27:02.740471,9,83
ATM1295,Avocado,3.38,50.29,2026-07-25 21:27:02.740473,8,84
ATM1296,Avocado,3.66,58.2,2026-07-25 21:27:02.740476,10,83
ATM1297,Avocado,7.28,43.16,2026-07-25 21:27:02.740478,3,85
ATM1298,Avocado,3.37,59.29,2026-07-25 21:27:02.740481,6,100
ATM1299,Avocado,6.49,57.76,2026-07-25 21:27:02.740483,9,93
ATM1300,Avocado,7.56,42.87,2026-07-25 21:27:02.740486,9,85
ATM1301,Avocado,6.83,65.53,2026-07-25 21:27:02.740488,14,94
ATM1302,Avocado,2.03,45.22,2026-07-25 21:27:02.740490,7,92
ATM1303,Avocado,7.36,46.36,2026-07-25 21:27:02.740493,3,84
ATM1304,Avocado,7.8,45.54,2026-07-25 21:27:02.740495,2,100
ATM1305,Avocado,5.62,63.09,2026-07-25 21:27:02.740498,15,95
ATM1306,Avocado,4.07,49.14,2026-07-25 21:27:02.740500,8,80
ATM1307,Avocado,7.93,43.17,2026-07-25 21:27:02.740502,9,85
ATM1308,Avocado,3.54,40.66,2026-07-25 21:27:02.740505,10,95
ATM1309,Avocado,4.76,61.98,2026-07-25 21:27:02.740507,6,81
ATM1310,Avocado,7.77,43.18,2026-07-25 21:27:02.740510,5,100
ATM1311,Avocado,7.54,62.77,2026-07-25 21:27:02.740512,8,83
ATM1312,Avocado,3.79,68.83,2026-07-25 21:27:02.740514,1,88
ATM1313,Avocado,5.86,60.51,2026-07-25 21:27:02.740517,12,81
ATM1314,Avocado,4.84,56.09,2026-07-25 21:27:02.740519,9,80
ATM1315,Avocado,3.51,44.36,2026-07-25 21:27:02.740522,9,80
ATM1316,Avocado,5.51,44.64,2026-07-25 21:27:02.740524,3,95
ATM1317,Avocado,7.73,42.32,2026-07-25 21:27:02.740527,5,96
ATM1318,Avocado,3.33,44.96,2026-07-25 21:27:02.740529,6,89
ATM1319,Avocado,5.92,68.86,2026-07-25 21:27:02.740531,2,95
ATM1320,Avocado,2.4,43.34,2026-07-25 21:27:02.740534,9,95
ATM1321,Avocado,4.8,47.15,2026-07-25 21:27:02.740536,12,100
ATM1322,Avocado,4.72,63.03,2026-07-25 21:27:02.740539,9,94
ATM1323,Avocado,5.8,59.92,2026-07-25 21:27:02.740541,11,85
ATM1324,Avocado,2.74,54.11,2026-07-25 21:27:02.740544,3,90
ATM1325,Avocado,7.81,59.82,2026-07-25 21:27:02.740546,6,93
ATM1326,Avocado,5.36,64.69,2026-07-25 21:27:02.740549,9,90
ATM1327,Avocado,3.49,63.53,2026-07-25 21:27:02.740551,2,89
ATM1328,Avocado,2.24,48.63,2026-07-25 21:27:02.740554,15,95
ATM1329,Avocado,4.61,65.39,2026-07-25 21:27:02.740556,13,97
ATM1330,Avocado,6.57,51.25,2026-07-25 21:27:02.740558,9,100
ATM1331,Avocado,2.84,68.52,2026-07-25 21:27:02.740561,13,83
ATM1332,Avocado,3.55,68.66,2026-07-25 21:27:02.740563,8,85
ATM1333,Avocado,3.08,46.71,2026-07-25 21:27:02.740566,7,100
ATM1334,Avocado,7.65,69.55,2026-07-25 21:27:02.740568,14,100
ATM1335,Avocado,2.63,59.45,2026-07-25 21:27:02.740571,6,87
ATM1336,Avocado,7.32,55.63,2026-07-25 21:27:02.740573,12,93
ATM1337,Avocado,3.91,41.76,2026-07-25 21:27:02.740576,1,84
ATM1338,Avocado,5.6,68.59,2026-07-25 21:27:02.740578,3,93
ATM1339,Avocado,5.03,51.47,2026-07-25 21:27:02.740581,3,83
ATM1340,Avocado,3.49,42.91,2026-07-25 21:27:02.740583,7,85
ATM1341,Avocado,2.35,66.91,2026-07-25 21:27:02.740585,10,91
ATM1342,Avocado,4.21,62.59,2026-07-25 21:27:02.740588,6,91
ATM1343,Avocado,3.89,44.38,2026-07-25 21:27:02.740590,12,80
ATM1344,Avocado,4.42,45.65,2026-07-25 21:27:02.740593,1,92
ATM1345,Avocado,3.72,49.51,2026-07-25 21:27:02.740595,7,85
ATM1346,Avocado,5.41,52.41,2026-07-25 21:27:02.740598,14,82
ATM1347,Avocado,3.1,58.79,2026-07-25 21:27:02.740600,15,90
ATM1348,Avocado,7.47,58.81,2026-07-25 21:27:02.740602,5,80
ATM1349,Avocado,6.99,42.81,2026-07-25 21:27:02.740605,8,94
ATM1350,Avocado,4.05,49.38,2026-07-25 21:27:02.740607,5,97
ATM1351,Avocado,2.84,42.71,2026-07-25 21:27:02.740610,8,80
ATM1352,Avocado,7.13,49.8,2026-07-25 21:27:02.740612,11,87
ATM1353,Avocado,7.36,45.21,2026-07-25 21:27:02.740615,13,81
ATM1354,Avocado,5.94,47.19,2026-07-25 21:27:02.740617,6,97
ATM1355,Avocado,2.41,42.95,2026-07-25 21:27:02.740619,4,85
ATM1356,Avocado,7.78,51.18,2026-07-25 21:27:02.740622,2,81
ATM1357,Avocado,2.94,69.4,2026-07-25 21:27:02.740624,14,92
ATM1358,Avocado,3.5,63.68,2026-07-25 21:27:02.740627,8,98
ATM1359,Avocado,2.49,62.62,2026-07-25 21:27:02.740629,11,100
ATM1360,Avocado,3.58,40.27,2026-07-25 21:27:02.740632,6,100
ATM1361,Avocado,3.54,64.14,2026-07-25 21:27:02.740634,15,91
ATM1362,Avocado,3.33,44.71,2026-07-25 21:27:02.740637,9,89
ATM1363,Avocado,2.96,66.58,2026-07-25 21:27:02.740645,10,94
ATM1364,Avocado,2.05,57.43,2026-07-25 21:27:02.740647,2,82
ATM1365,Avocado,7.33,56.22,2026-07-25 21:27:02.740650,11,100
ATM1366,Avocado,7.12,51.72,2026-07-25 21:27:02.740652,9,95
ATM1367,Avocado,5.06,48.57,2026-07-25 21:27:02.740655,14,81
ATM1368,Avocado,3.34,60.29,2026-07-25 21:27:02.740657,11,95
ATM1369,Avocado,7.42,61.27,2026-07-25 21:27:02.740659,6,82
ATM1370,Avocado,5.49,65.88,2026-07-25 21:27:02.740662,5,82
ATM1371,Avocado,5.85,44.72,2026-07-25 21:27:02.740664,6,99
ATM1372,Avocado,7.82,59.88,2026-07-25 21:27:02.740667,5,96
ATM1373,Avocado,5.38,42.1,2026-07-25 21:27:02.740669,1,98
ATM1374,Avocado,3.43,68.55,2026-07-25 21:27:02.740672,5,98
ATM1375,Avocado,8.0,68.22,2026-07-25 21:27:02.740674,1,87
ATM1376,Avocado,8.0,61.81,2026-07-25 21:27:02.740676,12,89
ATM1377,Avocado,6.02,52.32,2026-07-25 21:27:02.740679,9,94
ATM1378,Avocado,2.29,57.26,2026-07-25 21:27:02.740681,1,95
ATM1379,Avocado,3.96,54.34,2026-07-25 21:27:02.740684,8,92
ATM1380,Avocado,7.34,46.28,2026-07-25 21:27:02.740686,13,90
ATM1381,Avocado,4.23,57.79,2026-07-25 21:27:02.740688,1,95
ATM1382,Avocado,3.61,41.5,2026-07-25 21:27:02.740691,9,84
ATM1383,Avocado,5.13,64.39,2026-07-25 21:27:02.740693,9,89
ATM1384,Avocado,5.56,69.14,2026-07-25 21:27:02.740696,7,91
ATM1385,Avocado,7.16,55.26,2026-07-25 21:27:02.740698,1,81
ATM1386,Avocado,6.94,41.08,2026-07-25 21:27:02.740701,4,100
ATM1387,Avocado,6.26,69.51,2026-07-25 21:27:02.740703,2,92
ATM1388,Avocado,5.59,68.32,2026-07-25 21:27:02.740706,11,84
ATM1389,Avocado,7.9,51.95,2026-07-25 21:27:02.740708,5,97
ATM1390,Avocado,2.24,57.6,2026-07-25 21:27:02.740710,2,88
ATM1391,Avocado,6.41,61.79,2026-07-25 21:27:02.740713,14,98
ATM1392,Avocado,3.01,67.99,2026-07-25 21:27:02.740715,9,82
ATM1393,Avocado,2.08,60.84,2026-07-25 21:27:02.740718,13,80
ATM1394,Avocado,3.48,61.59,2026-07-25 21:27:02.740720,14,85
ATM1395,Avocado,3.41,58.86,2026-07-25 21:27:02.740723,1,92
ATM1396,Avocado,4.44,40.65,2026-07-25 21:27:02.740725,8,96
ATM1397,Avocado,4.82,52.54,2026-07-25 21:27:02.740727,14,81
ATM1398,Avocado,7.32,62.87,2026-07-25 21:27:02.740730,4,98
ATM1399,Avocado,6.21,53.46,2026-07-25 21:27:02.740732,1,100
ATM1400,Avocado,6.56,48.36,2026-07-25 21:27:02.740735,10,90
ATM1401,Avocado,4.24,45.61,2026-07-25 21:27:02.740737,11,91
ATM1402,Avocado,3.24,56.97,2026-07-25 21:27:02.740740,2,94
ATM1403,Avocado,7.78,67.78,2026-07-25 21:27:02.740742,9,92
ATM1404,Avocado,2.47,52.67,2026-07-25 21:27:02.740744,3,91
ATM1405,Avocado,7.16,56.71,2026-07-25 21:27:02.740747,9,91
ATM1406,Avocado,5.64,62.31,2026-07-25 21:27:02.740749,14,97
ATM1407,Avocado,7.31,43.61,2026-07-25 21:27:02.740752,14,83
ATM1408,Avocado,6.14,43.71,2026-07-25 21:27:02.740754,12,84
ATM1409,Avocado,7.43,48.47,2026-07-25 21:27:02.740757,7,84
ATM1410,Avocado,5.85,56.49,2026-07-25 21:27:02.740759,7,84
ATM1411,Avocado,7.52,64.67,2026-07-25 21:27:02.740762,15,90
ATM1412,Avocado,7.81,52.23,2026-07-25 21:27:02.740764,12,86
ATM1413,Avocado,2.62,69.53,2026-07-25 21:27:02.740767,15,81
ATM1414,Avocado,5.16,41.44,2026-07-25 21:27:02.740769,13,85
ATM1415,Avocado,6.68,44.38,2026-07-25 21:27:02.740771,4,80
ATM1416,Avocado,2.78,48.46,2026-07-25 21:27:02.740774,11,93
ATM1417,Avocado,3.28,47.27,2026-07-25 21:27:02.740776,1,84
ATM1418,Avocado,5.8,56.5,2026-07-25 21:27:02.740779,5,83
ATM1419,Avocado,2.52,65.59,2026-07-25 21:27:02.740781,7,89
ATM1420,Avocado,5.89,65.13,2026-07-25 21:27:02.740784,12,80
ATM1421,Avocado,7.73,60.54,2026-07-25 21:27:02.740786,2,92
ATM1422,Avocado,5.76,53.62,2026-07-25 21:27:02.740789,4,87
ATM1423,Avocado,4.19,67.31,2026-07-25 21:27:02.740791,7,94
ATM1424,Avocado,3.45,48.56,2026-07-25 21:27:02.740794,12,84
ATM1425,Avocado,7.7,56.59,2026-07-25 21:27:02.740796,3,96
ATM1426,Avocado,6.75,42.33,2026-07-25 21:27:02.740799,10,89
ATM1427,Avocado,2.61,42.21,2026-07-25 21:27:02.740801,3,85
ATM1428,Avocado,3.17,56.57,2026-07-25 21:27:02.740804,5,88
ATM1429,Avocado,4.58,55.7,2026-07-25 21:27:02.740806,13,88
ATM1430,Avocado,7.18,46.31,2026-07-25 21:27:02.740808,12,81
ATM1431,Avocado,3.73,47.7,2026-07-25 21:27:02.740811,11,99
